timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T20:16:05+09:00	15678	37	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:06+09:00	15678	38	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:07+09:00	15678	39	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:09+09:00	15678	40	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:10+09:00	15678	41	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:11+09:00	15678	42	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:12+09:00	15678	43	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:13+09:00	15678	44	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:14+09:00	15678	45	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:15+09:00	15678	46	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:16+09:00	15678	47	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:17+09:00	15678	48	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:18+09:00	15678	49	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:19+09:00	15678	50	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:20+09:00	15678	51	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:21+09:00	15678	52	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:22+09:00	15678	53	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:23+09:00	15678	54	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:24+09:00	15678	55	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:25+09:00	15678	56	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:26+09:00	15678	57	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:27+09:00	15678	58	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:28+09:00	15678	59	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:29+09:00	15678	60	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
2026-09-13T20:16:30+09:00	15678	61	SNl+	0.1	0.4	18048	170544	3	agent-leak-app
