timestamp	pid	elapsed_seconds	state	cpu_percent	memory_percent	rss_kib	vsz_kib	thread_count	command
2026-09-13T21:37:46+09:00	20445	30	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:47+09:00	20445	31	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:48+09:00	20445	32	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:49+09:00	20445	33	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:50+09:00	20445	34	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:51+09:00	20445	35	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:52+09:00	20445	36	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:53+09:00	20445	37	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:54+09:00	20445	38	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:55+09:00	20445	39	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:56+09:00	20445	40	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:57+09:00	20445	41	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:58+09:00	20445	42	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:37:59+09:00	20445	43	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:00+09:00	20445	44	SNl+	0.2	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:01+09:00	20445	45	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:02+09:00	20445	46	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:03+09:00	20445	47	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:04+09:00	20445	48	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:05+09:00	20445	49	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:06+09:00	20445	50	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:07+09:00	20445	51	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:08+09:00	20445	52	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:09+09:00	20445	53	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:10+09:00	20445	54	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:11+09:00	20445	55	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:12+09:00	20445	56	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:13+09:00	20445	57	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:14+09:00	20445	58	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:15+09:00	20445	59	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:16+09:00	20445	60	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
2026-09-13T21:38:17+09:00	20445	61	SNl+	0.1	0.4	18048	170552	3	agent-leak-app
